Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
Daniel S. Sullivan,SenDanSullivan,2014-11-05T00:00:00Z,2891210047,male,United States of America,1964-11-13T00:00:00Z,56,sen_dansullivan,Republican Party
Daniel S. Sullivan,SenDanSullivan,,2891210047,male,United States of America,1964-11-13T00:00:00Z,56,sen_dansullivan,Republican Party
Daniel Squadron,DanielSquadron,2011-06-01T00:00:00Z,309178614,male,United States of America,1979-11-09T00:00:00Z,41,,Democratic Party
"Daniel T. Blue, Jr.",danbluenc,2014-05-12T00:00:00Z,2491513814,male,United States of America,1949-04-18T00:00:00Z,71,,Democratic Party
Daniel Webster,RepWebster,2011-04-13T00:00:00Z,281540744,male,United States of America,1949-04-27T00:00:00Z,71,,Republican Party
Dannel Malloy,govmalloyoffice,2011-01-04T00:00:00Z,234141596,male,United States of America,1955-07-21T00:00:00Z,65,,Democratic Party
Danny K. Davis,RepDannyDavis,2012-08-29T00:00:00Z,789244177,male,United States of America,1941-09-06T00:00:00Z,79,,Democratic Party
Danny Tarkanian,DannyTarkanian,2009-08-10T00:00:00Z,64465025,male,United States of America,1961-12-18T00:00:00Z,58,,Republican Party
Darin LaHood,RepLaHood,2015-09-17T00:00:00Z,3686482216,male,United States of America,1968-08-12T00:00:00Z,52,,Republican Party
Darrell Issa,DarrellIssa,2009-03-02T00:00:00Z,22509548,male,United States of America,1953-11-01T00:00:00Z,67,,Republican Party
Darrell Steinberg,mayor_steinberg,2015-09-02T00:00:00Z,3526565908,male,United States of America,1959-10-15T00:00:00Z,61,protemsteinberg,Democratic Party
Darren Jackson,JacksonforNC,2010-02-14T00:00:00Z,114338937,male,United States of America,1970-06-29T00:00:00Z,50,,Democratic Party
Darren Soto,RepDarrenSoto,2017-01-10T00:00:00Z,8.18713E+17,male,United States of America,1978-02-25T00:00:00Z,42,repdarrensoto,Democratic Party
Dave Brat,RepDaveBrat,,,male,United States of America,1964-07-27T00:00:00Z,56,,Republican Party
Dave Camp,RepDaveCamp,2020-03-24T00:00:00Z,1.24269E+18,male,United States of America,1953-07-09T00:00:00Z,67,,Republican Party
Dave LaRock,LaRock4Delegate,2013-02-26T00:00:00Z,1222179409,male,United States of America,1956-05-30T00:00:00Z,64,,Republican Party
Dave Reichert,DaveReichert,2012-05-15T00:00:00Z,t2082926990,male,United States of America,1950-08-29T00:00:00Z,70,repdavereichert,Republican Party
David Axelrod,davidaxelrod,2011-01-29T00:00:00Z,244655353,male,United States of America,1955-02-22T00:00:00Z,65,,Democratic Party
David Axelrod,davidaxelrod,2011-01-29T00:00:00Z,244655353,male,United States of America,1955-02-22T00:00:00Z,65,,Democratic Party
David Baria,dbaria,2009-04-16T00:00:00Z,32125811,male,United States of America,1962-12-04T00:00:00Z,57,,Democratic Party
David Beasley,WFPChief,2017-04-04T00:00:00Z,8.49184E+17,male,United States of America,1957-02-26T00:00:00Z,63,,Republican Party
David Beasley,WFPChief,2017-04-04T00:00:00Z,8.49184E+17,male,United States of America,1957-02-26T00:00:00Z,63,,Democratic Party
David Bulova,DavidBulova,2010-05-29T00:00:00Z,149586061,male,United States of America,1969-05-06T00:00:00Z,51,,Democratic Party
David Casas,votedavidcasas,,t2066523673,male,Spain,1971-09-18T00:00:00Z,49,,Republican Party
David Chiu,davidchiu,2007-11-19T00:00:00Z,10378382,male,United States of America,1970-04-02T00:00:00Z,50,davidchiu.sf,Democratic Party
David Chiu,davidchiu,2007-11-19T00:00:00Z,10378382,male,United States of America,1970-04-02T00:00:00Z,50,davidchiu.sf,California Democratic Party
David Cicilline,RepCicilline,2012-01-12T00:00:00Z,462143773,male,United States of America,1961-07-15T00:00:00Z,59,,Democratic Party
David Duke,drdavidduke,2009-09-09T00:00:00Z,72931184,male,United States of America,1950-07-01T00:00:00Z,70,,Republican Party
David Duke,drdavidduke,2009-09-09T00:00:00Z,72931184,male,United States of America,1950-07-01T00:00:00Z,70,,Democratic Party
David Duke,drdavidduke,2009-09-09T00:00:00Z,72931184,male,United States of America,1950-07-01T00:00:00Z,70,,Reform Party of the United States of America
David Duke,drdavidduke,2009-09-09T00:00:00Z,72931184,male,United States of America,1950-07-01T00:00:00Z,70,,Populist Party
David Grosso,cmdgrosso,2013-01-04T00:00:00Z,1061475775,male,United States of America,1971-01-01T00:00:00Z,49,,independent politician
David H. Simmons,dsimmonsfl,2010-10-06T00:00:00Z,199295640,male,United States of America,1952-06-13T00:00:00Z,68,,Republican Party
David H. Simmons,dsimmonsfl,2010-10-06T00:00:00Z,199295640,male,United States of America,1952-06-13T00:00:00Z,68,,Republican Party of Florida
David Holt,davidfholt,2009-01-30T00:00:00Z,19791281,male,United States of America,1979-03-10T00:00:00Z,41,mayordavidholt,Republican Party
David Ige,GovHawaii,,,male,United States of America,1957-01-15T00:00:00Z,63,teamdavidige,Democratic Party
David Jolly,DavidJollyFL,2014-05-07T00:00:00Z,2482022082,male,United States of America,1972-10-31T00:00:00Z,48,,Republican Party
David Jolly,DavidJollyFL,2013-11-06T00:00:00Z,2178681566,male,United States of America,1972-10-31T00:00:00Z,48,,Republican Party
David Joyce,RepDaveJoyce,2012-11-28T00:00:00Z,976969338,male,United States of America,1957-03-17T00:00:00Z,63,repdavejoyce,Republican Party
David Kustoff,repdavidkustoff,2017-01-02T00:00:00Z,8.16012E+17,male,United States of America,1966-10-08T00:00:00Z,54,repdavidkustoff,Republican Party
David Loebsack,daveloebsack,2012-03-01T00:00:00Z,510516465,male,United States of America,1952-12-23T00:00:00Z,67,,Democratic Party
David Loebsack,DaveForIowa,2012-03-01T00:00:00Z,510516465,male,United States of America,1952-12-23T00:00:00Z,67,,Democratic Party
David Loebsack,daveloebsack,2012-05-18T00:00:00Z,583486767,male,United States of America,1952-12-23T00:00:00Z,67,,Democratic Party
David Loebsack,DaveForIowa,2012-05-18T00:00:00Z,583486767,male,United States of America,1952-12-23T00:00:00Z,67,,Democratic Party
David M. McIntosh,DavidMMcintosh,2010-03-17T00:00:00Z,123984879,male,United States of America,1958-06-08T00:00:00Z,62,,Republican Party
David McKinley,RepMcKinley,2011-01-19T00:00:00Z,240427862,male,United States of America,1947-03-28T00:00:00Z,73,davidwmckinley,Republican Party
David Miliband,dmiliband,2009-09-20T00:00:00Z,75896448,male,United Kingdom,1965-07-15T00:00:00Z,55,,Labour Party
David Muradian,Muradian4Rep,,,male,United States of America,1982-11-21T00:00:00Z,37,,Republican Party
David Paterson,NYGovPaterson55,,,male,United States of America,1954-05-20T00:00:00Z,66,,Democratic Party
David Perdue,sendavidperdue,2014-11-05T00:00:00Z,2863210809,male,United States of America,1949-12-10T00:00:00Z,70,sendavidperdue,Republican Party
David Perdue,sendavidperdue,,2863210809,male,United States of America,1949-12-10T00:00:00Z,70,sendavidperdue,Republican Party
David Plouffe,davidplouffe,2013-01-22T00:00:00Z,1111940934,male,United States of America,1967-05-27T00:00:00Z,53,,Democratic Party
David Price,RepDavidEPrice,2010-06-14T00:00:00Z,155669457,male,United States of America,1940-08-17T00:00:00Z,80,repdavideprice,Democratic Party
David R. Lewis,RepDavidRLewis,2011-05-31T00:00:00Z,308676115,male,United States of America,1971-03-06T00:00:00Z,49,,Republican Party
David Rouzer,DavidRouzer,2010-03-30T00:00:00Z,127941167,male,Germany,1972-02-16T00:00:00Z,48,repdavidrouzer,Republican Party
David Schapira,dschapira,2009-03-21T00:00:00Z,25785303,male,United States of America,1980-02-17T00:00:00Z,40,,Democratic Party
David Schweikert,RepDavid,2010-12-21T00:00:00Z,229197216,male,United States of America,1962-03-03T00:00:00Z,58,repdavid,Republican Party
David Scott,repdavidscott,2010-07-20T00:00:00Z,168673083,male,United States of America,1945-06-27T00:00:00Z,75,repdavidscott,Democratic Party
David Segal,segalforri,2010-06-12T00:00:00Z,155019075,male,United States of America,1979-11-25T00:00:00Z,40,,Democratic Party
David Toscano,deltoscano,2009-05-28T00:00:00Z,43117323,male,United States of America,1950-06-28T00:00:00Z,70,,Democratic Party
David Trott,repdavetrott,,t2066582345,male,United States of America,1960-10-16T00:00:00Z,60,,Republican Party
David Valadao,RepDavidValadao,2013-01-28T00:00:00Z,1128514404,male,United States of America,1977-04-14T00:00:00Z,43,,Republican Party
David Valadao,RepDavidValadao,2013-01-28T00:00:00Z,1128514404,male,United States of America,1977-04-14T00:00:00Z,43,,California Republican Party
David Vitter,DavidVitter,2009-01-15T00:00:00Z,19028248,male,United States of America,1961-05-03T00:00:00Z,59,,Republican Party
David Vitter,senatorvitter,2009-01-15T00:00:00Z,19028248,male,United States of America,1961-05-03T00:00:00Z,59,,Republican Party
David Vitter,DavidVitter,2009-02-04T00:00:00Z,20092295,male,United States of America,1961-05-03T00:00:00Z,59,,Republican Party
David Vitter,senatorvitter,2009-02-04T00:00:00Z,20092295,male,United States of America,1961-05-03T00:00:00Z,59,,Republican Party
David Yancey,yancey4delegate,2017-08-07T00:00:00Z,8.9469E+17,male,United States of America,1972-04-06T00:00:00Z,48,,Republican Party
David Young,RepDavidYoung,2011-06-09T00:00:00Z,314205957,male,United States of America,1968-05-11T00:00:00Z,52,repdavidyoung,Republican Party
Dawn Zimmer,dawnzimmernj,2009-08-02T00:00:00Z,62383743,female,United States of America,1968-04-16T00:00:00Z,52,,Democratic Party
Daylin Leach,daylinleach,2009-02-10T00:00:00Z,20540348,male,United States of America,1961-06-23T00:00:00Z,59,,Democratic Party
Dean Heller,sendeanheller,2011-03-14T00:00:00Z,266133081,male,United States of America,1960-05-10T00:00:00Z,60,,Republican Party
Dean Phillips,deanbphillips,2009-05-13T00:00:00Z,39894447,male,United States of America,1969-01-20T00:00:00Z,51,,Democratic Party
Dean Phillips,RepDeanPhillips,2009-05-13T00:00:00Z,39894447,male,United States of America,1969-01-20T00:00:00Z,51,,Democratic Party
Dean Phillips,deanbphillips,2018-11-10T00:00:00Z,1.06131E+18,male,United States of America,1969-01-20T00:00:00Z,51,,Democratic Party
Dean Phillips,RepDeanPhillips,2018-11-10T00:00:00Z,1.06131E+18,male,United States of America,1969-01-20T00:00:00Z,51,,Democratic Party
Deb Fischer,SenatorFischer,2013-01-08T00:00:00Z,1071402577,female,United States of America,1951-03-01T00:00:00Z,69,senatorfischer,Republican Party
Deb Fischer,SenatorFischer,,,female,United States of America,1951-03-01T00:00:00Z,69,senatorfischer,Republican Party
Deb Goldberg,masstreasury,2009-07-22T00:00:00Z,59161755,female,United States of America,1954-05-11T00:00:00Z,66,debgoldbergma,Democratic Party
Deb Haaland,RepDebHaaland,2019-01-03T00:00:00Z,1.0807E+18,female,United States of America,1960-12-02T00:00:00Z,59,,Democratic Party
Deb Haaland,Deb4CongressNM,2019-01-03T00:00:00Z,1.0807E+18,female,United States of America,1960-12-02T00:00:00Z,59,,Democratic Party
Deb Haaland,RepDebHaaland,2011-04-23T00:00:00Z,286476728,female,United States of America,1960-12-02T00:00:00Z,59,,Democratic Party
Deb Haaland,Deb4CongressNM,2011-04-23T00:00:00Z,286476728,female,United States of America,1960-12-02T00:00:00Z,59,,Democratic Party
Debbie Lesko,RepDLesko,2018-05-14T00:00:00Z,9.96095E+17,female,United States of America,1958-11-14T00:00:00Z,62,,Republican Party
Debbie Mucarsel-Powell,DebbieforFL,2016-07-04T00:00:00Z,7.50047E+17,female,Ecuador,1971-01-18T00:00:00Z,49,,Democratic Party
Debbie Stabenow,SenStabenow,2009-09-22T00:00:00Z,76456274,female,United States of America,1950-04-29T00:00:00Z,70,,Democratic Party
Debbie Wasserman Schultz,DWStweets,2010-02-20T00:00:00Z,115979444,female,United States of America,1966-09-27T00:00:00Z,54,repdwstweets,Democratic Party
Deborah Dingell,RepDebDingell,2015-01-09T00:00:00Z,2970279814,female,United States of America,1953-11-23T00:00:00Z,66,repdingell,Democratic Party
Deborah K. Ross,DeborahRossNC,2015-10-06T00:00:00Z,3806081652,female,United States of America,1963-06-20T00:00:00Z,57,,Democratic Party
Delaine Eastin,DelaineEastin,2012-11-07T00:00:00Z,932564756,female,United States of America,1947-08-20T00:00:00Z,73,,Democratic Party
Delores McQuinn,DeloresMcquinn,2019-01-18T00:00:00Z,1.08629E+18,female,United States of America,1954-11-26T00:00:00Z,65,,Democratic Party
Denis McDonough,Denis44,2015-03-17T00:00:00Z,3093573484,male,United States of America,1969-12-02T00:00:00Z,50,,Democratic Party
Denise Driehaus,DeniseDriehaus,2010-06-09T00:00:00Z,153857050,female,United States of America,1967-06-16T00:00:00Z,53,,Democratic Party
Denise Harper Angel,kyharperangel,,,female,United States of America,1953-11-24T00:00:00Z,66,,Democratic Party
Denise Merrill,SOTSMerrill,2011-01-23T00:00:00Z,242146618,female,United States of America,1948-10-08T00:00:00Z,72,,Democratic Party
Dennis A. Ross,AmbDennisRoss,2015-09-03T00:00:00Z,3537275536,male,United States of America,1959-10-18T00:00:00Z,61,,Republican Party
Dennis A. Ross,AmbDennisRoss,,t2085641865,male,United States of America,1959-10-18T00:00:00Z,61,,Republican Party
Dennis Bonnen,RepDennisBonnen,,,male,United States of America,1972-03-03T00:00:00Z,48,speakerbonnen,Republican Party
Dennis C. Wolff,DennyforPA,,,male,United States of America,1951-09-09T00:00:00Z,69,,Democratic Party
Dennis Daugaard,SDGovDaugaard,2011-01-05T00:00:00Z,234406945,male,United States of America,1953-06-11T00:00:00Z,67,,Republican Party
Dennis Heck,RepDennyHeck,2013-01-07T00:00:00Z,1068499286,male,United States of America,1952-07-29T00:00:00Z,68,,Democratic Party
Dennis K. Baxley,dennisbaxley,2010-01-18T00:00:00Z,106237226,male,United States of America,1952-08-22T00:00:00Z,68,,Republican Party
Dennis Kucinich,dennis_kucinich,2008-06-05T00:00:00Z,15022633,male,United States of America,1946-10-08T00:00:00Z,74,,Democratic Party
Denver Riggleman,RepRiggleman,2019-01-02T00:00:00Z,1.0805E+18,male,United States of America,1970-03-17T00:00:00Z,50,,Republican Party
Derek Kilmer,RepDerekKilmer,2013-01-03T00:00:00Z,1058917562,male,United States of America,1974-01-01T00:00:00Z,46,,Democratic Party
Deval Patrick,devalpatrick,2009-07-30T00:00:00Z,61636488,male,United States of America,1956-07-31T00:00:00Z,64,devalpatrick,Democratic Party
Devin Nunes,DevinNunes,2009-07-07T00:00:00Z,54412900,male,United States of America,1973-10-01T00:00:00Z,47,,Republican Party
Diana DeGette,RepDianaDeGette,2009-04-03T00:00:00Z,28599820,female,Japan,1957-07-29T00:00:00Z,63,repdianadegette,Democratic Party
Diane Black,RepDianeBlack,2010-02-01T00:00:00Z,110545675,female,United States of America,1951-01-16T00:00:00Z,69,repdianeblack,Republican Party
Diane Harkey,DianeHarkey,2009-07-28T00:00:00Z,61035896,female,United States of America,1951-06-20T00:00:00Z,69,,Republican Party
Diane Mitsch Bush,RepDMB,2014-02-27T00:00:00Z,2364682111,female,United States of America,,,,Democratic Party
Diane Russell,MissWrite,2008-05-29T00:00:00Z,14943778,female,United States of America,1976-08-09T00:00:00Z,44,,Democratic Party
Diane Russell,MissWrite,2008-05-29T00:00:00Z,14943778,female,United States of America,1976-08-09T00:00:00Z,44,,Maine Democratic Party
Diane Savino,dianesavino,2009-10-08T00:00:00Z,80890505,female,United States of America,1963-09-28T00:00:00Z,57,,Democratic Party
Dianne Feinstein,SenFeinstein,2012-01-27T00:00:00Z,476256944,female,United States of America,1933-06-22T00:00:00Z,87,,Democratic Party
Dick Durbin,SenatorDurbin,2011-02-04T00:00:00Z,247334603,male,United States of America,1944-11-21T00:00:00Z,75,durbincampaign,Democratic Party
Dick Gephardt,dickgephardt,2016-08-08T00:00:00Z,7.62743E+17,male,United States of America,1941-01-31T00:00:00Z,79,,Democratic Party
Dick Gregory,IAmDickGregory,2012-03-12T00:00:00Z,522828682,male,United States of America,1932-10-12T00:00:00Z,88,,Peace and Freedom Party
Dina Powell,apnsadinapowell,,,female,Egypt,1973-06-12T00:00:00Z,47,,Republican Party
Dina Titus,RepDinaTitus,2010-03-11T00:00:00Z,122174004,female,United States of America,1950-05-23T00:00:00Z,70,dinatitusnv,Democratic Party
Dinesh D'Souza,DineshDSouza,2009-11-22T00:00:00Z,91882544,male,India,1961-04-25T00:00:00Z,59,dineshjdsouza,Republican Party
Dino Rossi,DinoRossiWA,2010-05-20T00:00:00Z,146241212,male,United States of America,1959-10-15T00:00:00Z,61,,Republican Party
Don Bacon,repdonbacon,2017-01-10T00:00:00Z,8.18975E+17,male,United States of America,1963-08-16T00:00:00Z,57,repdonbacon,Republican Party
Don Beyer,RepDonBeyer,2015-01-05T00:00:00Z,2962868158,male,Italy,1950-06-20T00:00:00Z,70,repdonbeyer,Democratic Party
Don Blankenship,DonBlankenship,2009-06-19T00:00:00Z,48762458,male,United States of America,1950-03-14T00:00:00Z,70,,Republican Party
Don Blankenship,DonBlankenship,2009-06-19T00:00:00Z,48762458,male,United States of America,1950-03-14T00:00:00Z,70,,Constitution Party
Don Ness,Ness_Duluth,2011-08-30T00:00:00Z,365051475,male,United States of America,1974-01-09T00:00:00Z,46,,Minnesota Democratic–Farmer–Labor Party
Don Ness,Ness_Duluth,2011-08-30T00:00:00Z,365051475,male,United States of America,1974-01-09T00:00:00Z,46,,Democratic Party
Don Young,RepDonYoung,2009-05-01T00:00:00Z,37007274,male,United States of America,1933-06-09T00:00:00Z,87,,Republican Party
Donald Norcross,DonaldNorcross,2015-03-27T00:00:00Z,3122099613,male,United States of America,1958-12-13T00:00:00Z,61,donald_norcross,Democratic Party
"Donald Payne, Jr.",RepDonaldPayne,2013-02-06T00:00:00Z,1155335864,male,United States of America,1958-12-16T00:00:00Z,61,repdonaldpaynejr,Democratic Party
Donald Trump,realDonaldTrump,2009-03-18T00:00:00Z,25073877,male,United States of America,1946-06-14T00:00:00Z,74,realdonaldtrump,Republican Party
Donald Trump,POTUS,2009-03-18T00:00:00Z,25073877,male,United States of America,1946-06-14T00:00:00Z,74,realdonaldtrump,Republican Party
Donald Trump,realDonaldTrump,2017-01-20T00:00:00Z,8.22216E+17,male,United States of America,1946-06-14T00:00:00Z,74,realdonaldtrump,Republican Party
Donald Trump,POTUS,2017-01-20T00:00:00Z,8.22216E+17,male,United States of America,1946-06-14T00:00:00Z,74,realdonaldtrump,Republican Party
Donna Brazile,donnabrazile,2009-07-28T00:00:00Z,60919240,female,United States of America,1959-12-15T00:00:00Z,60,,Democratic Party
Donna Campbell,DonnaCampbellTX,2009-08-26T00:00:00Z,68920859,female,United States of America,1954-09-17T00:00:00Z,66,,Republican Party
